% Langmuir characteristic curve

% U (Volt)	I (A)
50.410000	-4.249159E-7
50.419998	-4.968606E-7
50.424999	-3.402820E-7
50.430000	-2.895249E-7
50.435001	-6.111804E-8
50.439999	-1.415610E-7
50.450001	-2.091983E-7
50.455002	-1.626322E-7
50.459999	-1.711305E-7
50.465000	-1.466833E-8
50.470001	-1.965091E-7
50.480000	-2.472661E-7
50.485001	-3.192108E-7
50.490002	-4.417961E-7
50.494999	-3.445894E-7
50.500000	-2.007000E-7
50.509998	-3.656605E-7
50.514999	-3.868481E-7
50.520000	-3.445894E-7
50.525002	-2.050074E-7
50.529999	-1.415610E-7
50.540001	-1.161825E-7
50.544998	-7.811468E-8
50.549999	-3.154855E-8
50.555000	-9.080395E-8
50.560001	-1.372537E-7
50.570000	-6.961636E-8
50.575001	-1.965091E-7
50.580002	-3.614696E-7
50.584999	-4.080357E-7
50.590000	-2.091983E-7
50.599998	-2.726447E-7
50.605000	-2.811430E-7
50.610001	-2.895249E-7
50.615002	-2.091983E-7
50.619999	-1.838198E-7
50.630001	-8.230563E-8
50.634998	-1.076842E-7
50.639999	-1.245644E-7
50.645000	-2.316665E-8
50.650002	-2.218876E-7
50.660000	-1.245644E-7
50.665001	-2.345769E-7
50.669998	-3.149034E-7
50.674999	-3.275927E-7
50.680000	-3.783498E-7
50.689999	-4.841713E-7
50.695000	-4.376052E-7
50.700001	-2.218876E-7
50.705002	-1.542503E-7
50.709999	-1.923181E-7
50.720001	-1.372537E-7
50.724998	-1.885928E-8
50.730000	-1.796288E-7
50.735001	1.490116E-8
50.740002	-1.330627E-7
50.750000	-3.402820E-7
50.755001	-6.111804E-8
50.759998	-2.811430E-7
50.764999	-4.080357E-7
50.770000	-3.319001E-7
50.779999	-3.868481E-7
50.785000	-3.402820E-7
50.790001	-2.557645E-7
50.794998	-2.853340E-7
50.799999	-3.192108E-7
50.810001	6.996561E-8
50.814999	-4.423782E-8
